date,value,breadth_200,breadth_50
2023-07-12,4472.16015625,76.16161,81.54881795247395
2023-07-13,4510.0400390625,76.76768,84.98316192626953
2023-07-14,4505.419921875,73.93939,86.12794240315755
2023-07-17,4522.7900390625,73.535355,85.31986236572266
2023-07-18,4554.97998046875,73.93939,84.17508188883464
2023-07-19,4565.72021484375,76.969696,84.5791244506836
2023-07-20,4534.8701171875,77.9798,86.53198750813802
2023-07-21,4536.33984375,78.78788,88.48484802246094
2023-07-24,4554.64013671875,79.19192,89.69696807861328
2023-07-25,4567.4599609375,79.19192,89.89898935953777
2023-07-26,4566.75,78.9899,89.62963104248047
2023-07-27,4537.41015625,76.76768,87.0033696492513
2023-07-28,4582.22998046875,76.76768,84.84848531087239
2023-07-31,4588.9599609375,77.57575,83.50168355305989
2023-08-01,4576.72998046875,75.55556,83.36700185139973
2023-08-02,4513.39013671875,74.545456,80.94275919596355
2023-08-03,4501.89013671875,71.91919,76.16161600748698
2023-08-04,4478.02978515625,68.48485,70.10101064046223
2023-08-07,4518.43994140625,71.71717,67.67677052815755
2023-08-08,4499.3798828125,69.29292,65.31986745198567
2023-08-09,4467.7099609375,70.10101,64.10774739583333
2023-08-10,4468.830078125,67.87879,61.01010258992513
2023-08-11,4464.0498046875,68.88889,58.98989995320638
2023-08-14,4489.72021484375,68.48485,57.777777353922524
2023-08-15,4437.85986328125,63.838387,53.87205378214518
2023-08-16,4404.330078125,61.41414,49.09090932210287
2023-08-17,4370.35986328125,59.59596,42.15488306681315
2023-08-18,4369.7099609375,59.59596,38.65319951375326
2023-08-21,4399.77001953125,58.9899,36.83501688639323
2023-08-22,4387.5498046875,56.161617,36.094276428222656
2023-08-23,4436.009765625,57.575756,37.03703816731771
2023-08-24,4376.31005859375,56.363636,35.82491811116537
2023-08-25,4405.7099609375,57.171715,36.56565856933594
2023-08-28,4433.31005859375,58.9899,36.29629770914713
2023-08-29,4497.6298828125,63.030304,40.942761739095054
2023-08-30,4514.8701171875,63.636364,45.589227040608726
2023-08-31,4507.66015625,62.62626,48.14814885457357
2023-09-01,4515.77001953125,64.242424,48.82154846191406
2023-09-05,4496.830078125,59.393944,45.252524058024086
2023-09-06,4465.47998046875,58.787876,42.08754094441732
2023-09-07,4451.14013671875,56.767677,38.58585739135742
2023-09-08,4457.490234375,56.767677,38.2491569519043
2023-09-11,4487.4599609375,57.575756,39.32659912109375
2023-09-12,4461.89990234375,57.575756,39.124579111735024
2023-09-13,4467.43994140625,57.77778,38.855218251546226
2023-09-14,4505.10009765625,61.818184,39.79797871907552
2023-09-15,4450.31982421875,60.000004,39.5959587097168
2023-09-18,4453.52978515625,58.9899,39.79797871907552
2023-09-19,4443.9501953125,57.77778,37.104376475016274
2023-09-20,4402.2001953125,57.171715,35.62289555867513
2023-09-21,4330.0,51.111115,30.235690434773762
2023-09-22,4320.06005859375,49.696968,25.387205123901367
2023-09-25,4337.43994140625,50.303032,22.087541580200195
2023-09-26,4273.52978515625,45.454548,20.0673402150472
2023-09-27,4274.509765625,45.858585,18.989899317423504
2023-09-28,4299.7001953125,47.070705,18.720539093017578
2023-09-29,4288.0498046875,46.464645,19.663299560546875
2023-10-02,4288.39013671875,45.454548,18.787878672281902
2023-10-03,4229.4501953125,42.22222,14.747474670410156
2023-10-04,4263.75,43.346775,13.12194538116455
2023-10-05,4258.18994140625,42.540325,13.04455852508545
2023-10-06,4308.5,44.153225,16.666666984558105
2023-10-09,4335.66015625,46.774193,20.833333333333332
2023-10-10,4358.240234375,49.596775,25.537633895874023
2023-10-11,4376.9501953125,48.991936,30.040321350097656
2023-10-12,4349.60986328125,46.370968,31.317203521728516
2023-10-13,4327.77978515625,44.758064,31.04838689168294
2023-10-16,4373.6298828125,47.98387,30.981183369954426
2023-10-17,4373.2001953125,48.991936,33.333333333333336
2023-10-18,4314.60009765625,44.35484,33.6693541208903
2023-10-19,4278.0,42.137096,29.637095769246418
2023-10-20,4224.16015625,37.298386,22.91666603088379
2023-10-23,4217.0400390625,35.887096,18.212365468343098
2023-10-24,4247.68017578125,36.89516,17.00268809000651
2023-10-25,4186.77001953125,33.669357,16.666666666666668
